key,wave,stance,canvas,topic,topic_conf,assigned_prob
1fcd68a516b33f04,1,My family members eat meat frequently,True,9,1.0,1.0
1fcd68a516b33f04,1,Meat-eating is common in my community,True,5,0.14149354661669974,0.14149354661669974
1fcd68a516b33f04,1,I occasionally eat vegan and meatless options,True,3,0.04632743798459591,0.04632743798459591
e4829fb39326588e,1,I eat meat every day,True,19,0.09693624110276557,0.09693624110276557
e4829fb39326588e,1,I grew up eating meat,True,35,1.0,1.0
e4829fb39326588e,1,I enjoy the flavor of meat,True,10,0.3384803898952961,0.3384803898952961
e4829fb39326588e,1,I believe meat has unique nutrients,True,12,0.05855984574370061,0.05722989042501152
e4829fb39326588e,1,Most family and friends eat meat,True,11,0.07852017013444362,0.07852017013444362
e4829fb39326588e,1,I have vegetarian friends,True,3,0.28148521665309006,0.28148521665309006
e4829fb39326588e,1,Vegetarian friends avoid meat for health,True,31,1.0,1.0
234e7d4c1559a3d0,1,I eat a lot of chicken,True,1,0.0944603929484287,0.0944603929484287
234e7d4c1559a3d0,1,I eat less red meat now,True,25,0.16105859438742537,0.16105859438742537
234e7d4c1559a3d0,1,I interchange meats with fish and chicken,True,1,0.4132441296630934,0.4132441296630934
234e7d4c1559a3d0,1,My husband eats less red meat,True,25,0.4504612525334705,0.4504612525334705
234e7d4c1559a3d0,1,My husband has health concerns,True,4,1.0,1.0
234e7d4c1559a3d0,1,I have stomach issues,True,4,0.04950743192832488,0.04950743192832488
234e7d4c1559a3d0,1,I have acid reflux from some meats,True,23,0.18160824614439344,0.18160824614439344
234e7d4c1559a3d0,1,My son rarely eats meat,True,17,1.0,1.0
234e7d4c1559a3d0,1,My mother eats a lot of meat,True,9,1.0,1.0
dad40041f6cb7ef4,1,I usually have meat at breakfast,True,-1,0.06123874294348217,
dad40041f6cb7ef4,1,I like the taste of meat,True,40,1.0,1.0
dad40041f6cb7ef4,1,Protein should be part of my diet,True,-1,0.09553169356977591,
dad40041f6cb7ef4,1,Meat is easy to cook,True,0,1.0,1.0
dad40041f6cb7ef4,1,Family gatherings usually include meat,True,-1,0.06482407707296654,
dad40041f6cb7ef4,1,I have stopped eating beef,True,-1,0.07264743613159089,
dad40041f6cb7ef4,1,I am concerned about the environment,True,27,1.0,1.0
dad40041f6cb7ef4,1,Prices of beef have gone up,True,26,0.06967911527280032,0.06967911527280032
dad40041f6cb7ef4,1,I enjoy veggie burgers,True,1,0.06636566547261531,0.06636566547261531
dad40041f6cb7ef4,1,Eating meat may cause physical illness,True,23,0.18926698961566274,0.18926698961566274
0ef0a9479b25eda6,1,I eat meat daily,True,19,1.0,1.0
0ef0a9479b25eda6,1,I lost significant weight over time,True,-1,0.016673259196098963,
0ef0a9479b25eda6,1,I have trouble eating carbohydrates,True,18,0.07025049328855118,0.07025049328855118
0ef0a9479b25eda6,1,I was vegan for about 20 years,True,3,0.25641866290062637,0.25641866290062637
0ef0a9479b25eda6,1,I want proper nutrition,True,14,0.22105364106053238,0.22105364106053238
0ef0a9479b25eda6,1,I prefer not to eat meat,True,-1,0.20407917279197624,
0ef0a9479b25eda6,1,I am sensitive about animal harm,True,-1,0.09739827187664964,
0ef0a9479b25eda6,1,I am concerned about environmental impact,True,27,1.0,1.0
0ef0a9479b25eda6,1,I told people about fake meat products,True,23,0.1862499789599903,0.1862499789599903
8b73e21092f24bd1,1,I eat meat at least twice daily,True,2,1.0,1.0
8b73e21092f24bd1,1,TV and commercials influence my meat choices,True,30,0.4563621714594732,0.4563621714594732
8b73e21092f24bd1,1,I love the taste of meat,True,-1,0.0012551661687813373,
8b73e21092f24bd1,1,Meat has variety for different meals,True,-1,0.09462693007157161,
8b73e21092f24bd1,1,I view eating meat as natural,True,0,1.0,1.0
8b73e21092f24bd1,1,My family prefers eating chicken,True,1,0.41096968586225624,0.41096968586225624
8b73e21092f24bd1,1,Chicken is filling and versatile,True,1,1.0,1.0
8b73e21092f24bd1,1,Health concerns about diabetes,True,4,0.4500989804062956,0.4500989804062956
8b73e21092f24bd1,1,I try to eat less meat for health,True,38,1.0,1.0
338e11072f0a9a3c,1,I prioritize eating high protein foods,True,7,0.1670844007700589,0.1670844007700589
338e11072f0a9a3c,1,I always include meat in my meals,True,32,1.0,1.0
338e11072f0a9a3c,1,I prefer chicken over red meat,True,1,1.0,1.0
338e11072f0a9a3c,1,I think chicken is filling and low calorie,True,1,0.5522720838176685,0.5522720838176685
338e11072f0a9a3c,1,I sometimes enjoy meals without meat,True,17,1.0,1.0
338e11072f0a9a3c,1,I feel less full without eating meat,True,-1,0.12427389962859954,
338e11072f0a9a3c,1,Chicken does not get stuck in my teeth,False,39,1.0,1.0
338e11072f0a9a3c,1,I want to lose weight,True,-1,0.03525530502733479,
338e11072f0a9a3c,1,Convenience motivates my mom to avoid meat,True,-1,0.11525077461214182,
bba08ffaa6b4972e,1,I avoid red meat on weekdays,True,-1,0.09910022599813828,
bba08ffaa6b4972e,1,I eat chicken for most meals,True,1,0.6089849404381444,0.6089849404381444
bba08ffaa6b4972e,1,Meat choices depend on beef sales,True,-1,0.10940081798657182,
bba08ffaa6b4972e,1,I am concerned about cholesterol,True,34,1.0,1.0
bba08ffaa6b4972e,1,Red meat causes health complications for me,True,-1,0.062400953772757325,
bba08ffaa6b4972e,1,Red meat is more expensive than chicken,True,26,0.3261229952301636,0.3261229952301636
bba08ffaa6b4972e,1,Chicken is more sustainable and healthier,True,0,1.0,1.0
bba08ffaa6b4972e,1,My wife avoids red meat,True,31,1.0,1.0
01d6c865ad629e1f,1,I eat meat during dinner meals,True,-1,0.05545480148753515,
01d6c865ad629e1f,1,I see meat as a good protein source,True,0,0.16797909613224424,0.16797909613224424
01d6c865ad629e1f,1,I believe meat gives me energy,True,-1,0.03705712466010513,
01d6c865ad629e1f,1,I sometimes prefer dishes without meat,True,-1,0.10434662450796293,
01d6c865ad629e1f,1,Social contacts choose less fatty meats,True,25,0.36380965571679263,0.36380965571679263
01d6c865ad629e1f,1,Social contacts watch their weight,True,-1,0.10626979730296417,
01d6c865ad629e1f,1,I sometimes feel self-conscious eating all meats,True,-1,0.11278476410814386,
01d6c865ad629e1f,1,I do not like limiting what I eat,True,18,0.48885723612591675,0.48885723612591675
e15dc1ccfc02dea4,1,I have meat with every meal,True,32,1.0,1.0
e15dc1ccfc02dea4,1,I believe meals need a protein source,True,7,0.4262638056660249,0.4262638056660249
e15dc1ccfc02dea4,1,"I was told to eat protein, vegetable, and starch",True,29,0.26287724645237287,0.26287724645237287
e15dc1ccfc02dea4,1,Meat by-products grossed me out,True,22,0.22286363872812506,0.22286363872812506
e15dc1ccfc02dea4,1,I stopped eating red meat as a teenager,True,-1,0.0610002463428341,
e15dc1ccfc02dea4,1,I love eating filet mignon,True,1,0.07753592732831088,0.07753592732831088
1c8a868b5e0ce4ef,1,I love to eat meat,True,15,0.018027736267184163,0.010771688846510532
1c8a868b5e0ce4ef,1,I eat meat daily,True,19,1.0,1.0
1c8a868b5e0ce4ef,1,I eat meat to feel full,True,16,1.0,1.0
1c8a868b5e0ce4ef,1,Meat is a good source of protein,True,0,0.14569245669534592,0.14569245669534592
1c8a868b5e0ce4ef,1,I love the taste of meat,True,-1,0.001255106547026138,
1c8a868b5e0ce4ef,1,I avoid pork because it feels heavy,True,-1,0.05914123526731647,
1c8a868b5e0ce4ef,1,Eating meat helps me avoid snacking,True,-1,0.04955039660939645,
1c8a868b5e0ce4ef,1,Meat is sometimes expensive,True,26,1.0,1.0
1c8a868b5e0ce4ef,1,My family enjoys eating meat,True,24,1.0,1.0
2c779c0028c91422,1,I eat meat with most dinners,True,11,1.0,1.0
2c779c0028c91422,1,I love the taste of meat,True,-1,0.0012552697875515342,
2c779c0028c91422,1,I want to consume enough protein,True,7,0.2023272240649776,0.2023272240649776
2c779c0028c91422,1,I enjoy preparing different kinds of meat,True,15,0.021832683821994242,0.021832683821994242
2c779c0028c91422,1,Meat is central in my family culture,True,5,1.0,1.0
2c779c0028c91422,1,Increasing meat prices limit beef consumption,True,-1,0.07736043364385116,
2c779c0028c91422,1,My wife suggests eating less meat,True,38,0.26341337912481577,0.26341337912481577
9d41a316406ab604,1,I enjoy the flavor of meat,True,10,0.8337624971992631,0.8337624971992631
9d41a316406ab604,1,Eating meat is convenient,True,0,1.0,1.0
9d41a316406ab604,1,I eat meat a few times a week,True,2,1.0,1.0
9d41a316406ab604,1,I choose lean meats like chicken or fish,True,1,0.39820056625239036,0.39820056625239036
9d41a316406ab604,1,I include plant-based proteins in meals,True,29,1.0,1.0
9d41a316406ab604,1,I want to get enough protein,True,7,0.2078082016606372,0.2078082016606372
9d41a316406ab604,1,I am concerned about health,True,4,1.0,1.0
9d41a316406ab604,1,I am concerned about environmental impact,True,27,0.644622445655008,0.644622445655008
7a28a7b7738bc656,1,I eat meat almost every day,True,19,1.0,1.0
7a28a7b7738bc656,1,I enjoy eating meat,True,15,1.0,1.0
7a28a7b7738bc656,1,Meat fills me up,True,16,1.0,1.0
7a28a7b7738bc656,1,Meat provides a lot of nutrition,True,0,0.13466484334779255,0.13466484334779255
7a28a7b7738bc656,1,I considered reducing meat for my health,True,20,0.33408573920899626,0.33408573920899626
7a28a7b7738bc656,1,Everyone I know eats a lot of meat,True,32,1.0,1.0
7a28a7b7738bc656,1,Social contacts enjoy the taste of meat,True,10,0.011659679631100532,0.011659679631100532
7a28a7b7738bc656,1,Social contacts find meat nutritious,True,10,0.01077425309737346,0.01077425309737346
ea0c4e9dce422f7c,1,I try to eat enough meat,True,-1,0.1556759215314686,
ea0c4e9dce422f7c,1,I want to get enough protein,True,7,0.20659635293347392,0.20659635293347392
ea0c4e9dce422f7c,1,I am trying to eat more vegetables,True,29,1.0,1.0
ea0c4e9dce422f7c,1,I want to eat less meat,True,38,1.0,1.0
ea0c4e9dce422f7c,1,I worry about animal welfare,True,21,0.34835594842824097,0.34835594842824097
ea0c4e9dce422f7c,1,I think eating a lot of meat is unhealthy,True,22,1.0,1.0
ea0c4e9dce422f7c,1,I feel healthier eating less meat,True,-1,0.0416785426380763,
2b66cc6ef7bd17ea,1,I eat meat regularly,True,37,1.0,1.0
2b66cc6ef7bd17ea,1,I want high-quality protein,True,7,0.22912254084848913,0.22912254084848913
2b66cc6ef7bd17ea,1,I avoid high-carbohydrate foods,True,6,1.0,1.0
2b66cc6ef7bd17ea,1,I dislike soy products,True,18,1.0,1.0
2b66cc6ef7bd17ea,1,I am concerned about soy and estrogen,True,7,1.0,1.0
2b66cc6ef7bd17ea,1,I have financial limitations,True,34,1.0,1.0
2b66cc6ef7bd17ea,1,I prefer animal welfare-friendly meat,True,0,0.1645182469633911,0.1645182469633911
2b66cc6ef7bd17ea,1,I eat more vegetables now,True,29,1.0,1.0
2b66cc6ef7bd17ea,1,I eat less beef than before,True,25,1.0,1.0
2b66cc6ef7bd17ea,1,I care for my mother's diet,True,33,1.0,1.0
92dabeb709641989,1,I eat meat with every meal,True,32,1.0,1.0
92dabeb709641989,1,I want a high protein diet,True,7,0.16903830343892473,0.16903830343892473
92dabeb709641989,1,I grew up eating meat regularly,True,-1,0.09636278079757656,
92dabeb709641989,1,Meat-centered meals feel complete,True,0,0.4474842109990697,0.4474842109990697
92dabeb709641989,1,My family eats meat with every meal,True,9,0.310268547431358,0.310268547431358
92dabeb709641989,1,Meat is prevalent in my cultural cuisine,True,5,0.24148392141220928,0.24148392141220928
92dabeb709641989,1,I enjoy the taste of meat,True,10,1.0,1.0
92dabeb709641989,1,I am concerned about the environment,True,27,1.0,1.0
92dabeb709641989,1,I prefer sourcing meat from local producers,True,0,0.04164797667237471,0.04164797667237471
f3ccb99647a78111,1,I cook meat when available,True,16,1.0,1.0
f3ccb99647a78111,1,I eat meat out of habit,False,-1,0.026776202978115966,
f3ccb99647a78111,1,I prefer eating meat,True,0,0.04110936097202493,0.04110936097202493
f3ccb99647a78111,1,I enjoy the taste of meat,True,10,0.7862715722497349,0.7862715722497349
f3ccb99647a78111,1,I enjoy the texture of meat,True,0,0.0838132251915957,0.0729664375173508
f3ccb99647a78111,1,Social contacts eat meat similarly,True,-1,0.06961445752871606,
f3ccb99647a78111,1,Social contacts eat meat out of habit,False,-1,0.023750116019787777,
f3ccb99647a78111,1,Social contacts prefer eating meat,True,-1,0.07645854160715941,
5ed80b15ba44099f,1,I eat every type of meat,True,32,1.0,1.0
5ed80b15ba44099f,1,I am open to trying new meats,True,-1,0.02483624243533686,
5ed80b15ba44099f,1,I enjoy eating meat,True,15,1.0,1.0
5ed80b15ba44099f,1,I believe meat is essential,True,-1,0.10185883093406199,
5ed80b15ba44099f,1,I feel weak without eating meat,True,-1,0.10173735230678797,
5ed80b15ba44099f,1,Meat tastes great to me,True,0,1.0,1.0
5ed80b15ba44099f,1,People around me eat meat,True,16,0.16359711815228706,0.16359711815228706
5ed80b15ba44099f,1,I do not care about others' dietary choices,True,6,0.2154518079872666,0.11044854937487888
5ed80b15ba44099f,1,Easier to get protein from meat,True,0,1.0,1.0
3307a1b25ba01794,1,I eat meat regularly,True,37,1.0,1.0
3307a1b25ba01794,1,I grew up eating meat,True,35,0.5070166462198802,0.5070166462198802
3307a1b25ba01794,1,Meat feels familiar and satisfying,True,0,1.0,1.0
3307a1b25ba01794,1,I find meat convenient,True,0,1.0,1.0
3307a1b25ba01794,1,Meat keeps me feeling full longer,True,-1,0.03311556123750229,
3307a1b25ba01794,1,Most recipes I know use meat,True,11,0.19591763474235677,0.19591763474235677
3307a1b25ba01794,1,People around me eat meat regularly,True,9,0.11891263720129829,0.11891263720129829
3307a1b25ba01794,1,Meals and gatherings usually include meat,True,-1,0.04984985371041753,
3307a1b25ba01794,1,I want a more balanced diet,True,33,1.0,1.0
3307a1b25ba01794,1,I want to feel healthier,True,14,1.0,1.0
f98f0b882797728b,1,I eat common meat regularly,True,37,1.0,1.0
f98f0b882797728b,1,I buy meat available at grocery stores,True,-1,0.14227930584619797,
f98f0b882797728b,1,I avoid uncommon meats like rabbit,True,6,1.0,1.0
f98f0b882797728b,1,My family values eating common meat,True,-1,0.08673632189294941,
f98f0b882797728b,1,I try to avoid red meat,True,-1,0.09161417533099296,
f98f0b882797728b,1,I am concerned about cholesterol,True,34,1.0,1.0
f98f0b882797728b,1,I eat more fish and chicken,True,1,0.2791380738717561,0.2791380738717561
f98f0b882797728b,1,I am influenced by meat affordability,True,-1,0.13251593348905552,
f98f0b882797728b,1,I reduce meat consumption if price increases,False,20,1.0,1.0
ef09b0942ba51b5e,1,I eat meat for lunch and dinner,True,-1,0.058008598159460474,
ef09b0942ba51b5e,1,Eating meat is a habit,True,-1,0.027952068996935867,
ef09b0942ba51b5e,1,Meals feel incomplete without meat,True,-1,0.10007420538678087,
ef09b0942ba51b5e,1,Family and friends include meat in meals,True,5,0.11971281376795462,0.11971281376795462
ef09b0942ba51b5e,1,Social contacts also eat meat out of habit,True,-1,0.06439119179558943,
ef09b0942ba51b5e,1,I skip meat at breakfast,True,-1,0.07711935370019668,
ef09b0942ba51b5e,1,Meat for breakfast is expensive,True,26,1.0,1.0
ef09b0942ba51b5e,1,I want to eat less meat for health,True,38,1.0,1.0
ef09b0942ba51b5e,1,I want to lower my A1c level,True,-1,0.10900601974164002,
ef09b0942ba51b5e,1,Becoming pescatarian is my goal,True,-1,0.11328937519974423,
cde5af9c10e5d7af,1,I eat chicken and fish,True,1,0.3557154988289912,0.3557154988289912
cde5af9c10e5d7af,1,I want to be healthy,True,14,1.0,1.0
cde5af9c10e5d7af,1,I like clean meats,True,0,1.0,1.0
cde5af9c10e5d7af,1,I do not crave steak,True,-1,0.16607400841948594,
cde5af9c10e5d7af,1,I love animals,True,28,1.0,1.0
cde5af9c10e5d7af,1,I tried being vegetarian,True,3,0.35993902868655125,0.35993902868655125
7142ee58205c21de,1,I try to balance meat with other foods,True,-1,0.0708153449254714,
7142ee58205c21de,1,I eat meat a couple times a day,True,2,0.6689153155839882,0.6689153155839882
7142ee58205c21de,1,I sometimes have vegetarian meals,True,3,0.15451437239752608,0.15451437239752608
7142ee58205c21de,1,I enjoy eating meat,True,15,1.0,1.0
7142ee58205c21de,1,I want lighter or more vegetable meals sometimes,True,-1,0.11139959237024213,
7142ee58205c21de,1,I am influenced by friends eating vegetarian meals,True,3,0.12895113731841498,0.12895113731841498
7142ee58205c21de,1,I am influenced by family enjoying meat-free meals,True,-1,0.07790699527878413,
7142ee58205c21de,1,I want to eat healthier and add variety,True,33,1.0,1.0
7142ee58205c21de,1,I notice meat-eating when thinking about health,True,-1,0.0884594578280589,
4c0618a1f49cf2e9,2,I eat wild game from family,True,5,0.1156846252305687,0.1156846252305687
4c0618a1f49cf2e9,2,I eat chicken regularly,True,1,0.20856979258793315,0.20856979258793315
4c0618a1f49cf2e9,2,I incorporate fish weekly,True,2,1.0,1.0
4c0618a1f49cf2e9,2,I avoid beef,True,6,0.4213589627666553,0.4213589627666553
4c0618a1f49cf2e9,2,I avoid processed meat products,True,6,1.0,1.0
4c0618a1f49cf2e9,2,Health is my main motivator,True,4,0.0596927922472121,0.0596927922472121
4c0618a1f49cf2e9,2,I try to buy organic meat,True,-1,0.062471281941434455,
4c0618a1f49cf2e9,2,Wild game availability prompts discussions,True,28,0.2855439458824726,0.13410950555846002
4c0618a1f49cf2e9,2,Family has type 2 diabetes,True,4,0.3452203678135847,0.3452203678135847
4c0618a1f49cf2e9,2,I am concerned about animal welfare,True,21,0.41180026477400594,0.41180026477400594
7965eb39cc1b7b97,2,I eat meat daily with moderation,True,-1,0.03783698325282672,
7965eb39cc1b7b97,2,I eat meat for protein and iron,True,12,1.0,1.0
7965eb39cc1b7b97,2,I try to reduce cholesterol by eating less meat,True,38,0.3139501738558708,0.3139501738558708
7965eb39cc1b7b97,2,My spouse had elevated cholesterol,True,34,1.0,1.0
7965eb39cc1b7b97,2,Eating meat is a cultural habit in my family,True,5,1.0,1.0
7965eb39cc1b7b97,2,My social contacts eat meat for nutrition,True,-1,0.04994064794684823,
7965eb39cc1b7b97,2,People I know reduce meat for health reasons,True,20,0.17726521747069152,0.17726521747069152
8f96fa223f234180,2,I have tried vegetarian diets,True,3,0.19615838274167496,0.19615838274167496
8f96fa223f234180,2,I noticed health benefits from vegetarian diet,True,3,0.1355909771556297,0.1355909771556297
8f96fa223f234180,2,I missed variety in vegetarian menus,True,6,0.353373868160488,0.353373868160488
8f96fa223f234180,2,I am cutting out red meat,True,8,1.0,1.0
8f96fa223f234180,2,I want better blood work numbers,True,-1,0.0872362646064215,
8f96fa223f234180,2,I want more longevity,True,14,1.0,1.0
8f96fa223f234180,2,I eat mostly chicken and fish,True,1,1.0,1.0
8f96fa223f234180,2,I am trying to cut processed meats,True,-1,0.08618750879358109,
8f96fa223f234180,2,I think processed meats are more harmful,True,22,1.0,1.0
8f96fa223f234180,2,I really like processed meats,True,40,1.0,1.0
25c3702e02bdfd45,2,I balance meat intake for health,True,30,1.0,1.0
25c3702e02bdfd45,2,I am concerned about meat healthiness,True,30,1.0,1.0
25c3702e02bdfd45,2,I am concerned about sustainability of meat,True,30,0.17808334017017743,0.17808334017017743
25c3702e02bdfd45,2,Family traditions involve eating meat,True,5,0.14772063507406977,0.14772063507406977
25c3702e02bdfd45,2,I enjoy eating meat,True,15,1.0,1.0
25c3702e02bdfd45,2,I want to regulate my weight,True,14,0.23955338921246447,0.23955338921246447
25c3702e02bdfd45,2,Vegan family member influences some meals,False,3,0.11011512963137125,0.11011512963137125
25c3702e02bdfd45,2,Discussions with family prompt eating less meat,False,25,0.3231623824729783,0.3231623824729783
b06ebcb759ca3ce4,2,I follow a ketogenic diet,True,-1,0.2209901686807259,
b06ebcb759ca3ce4,2,I experienced health benefits from eating meat,True,0,0.19524948076564755,0.19524948076564755
b06ebcb759ca3ce4,2,I was pre-diabetic before changing my diet,True,-1,0.07146992331203592,
b06ebcb759ca3ce4,2,I lost over 100 pounds eating this way,True,2,0.17819324297179343,0.17819324297179343
b06ebcb759ca3ce4,2,I restrict my diet to mostly meat,True,17,0.15008541094378175,0.15008541094378175
b06ebcb759ca3ce4,2,I avoid foods that cause allergies,True,-1,0.25607874473426945,
b06ebcb759ca3ce4,2,I run out of the right foods sometimes,True,18,0.07089611025890714,0.07089611025890714
b06ebcb759ca3ce4,2,I eat 'cheat meals' when unprepared,True,-1,0.13609875947563196,
b06ebcb759ca3ce4,2,I plan elimination and reintegration diets,True,20,0.4829866257402993,0.4829866257402993
99229f1b414f5809,2,I eat whatever I am craving,True,36,1.0,1.0
99229f1b414f5809,2,Taste motivates me to eat meat,True,-1,0.05236092922636253,
99229f1b414f5809,2,Convenience motivates me to eat meat,False,-1,0.02566963776972718,
99229f1b414f5809,2,I cook meat for family preferences,True,5,0.15393691269303564,0.15393691269303564
99229f1b414f5809,2,My family eats more meat than I do,True,11,0.13480507836547775,0.13480507836547775
99229f1b414f5809,2,I choose leaner meat options,True,-1,0.04847753539340538,
99229f1b414f5809,2,I avoid fatty meats,True,6,1.0,1.0
bb43950de402cf68,2,I eat meat four to five days weekly,True,2,0.027168603361755608,0.027168603361755608
bb43950de402cf68,2,I enjoy the taste of meat,True,10,0.8798587166267741,0.8798587166267741
bb43950de402cf68,2,I like to try new meats,True,-1,0.02658103909783145,
bb43950de402cf68,2,Chicken is familiar in my meals,True,1,1.0,1.0
bb43950de402cf68,2,Chicken is easy to cook,True,-1,0.07696262640228899,
bb43950de402cf68,2,Family usually eats chicken together,True,1,0.4117838626121537,0.4117838626121537
bb43950de402cf68,2,Limited fish options available,True,-1,0.10009450145392192,
5152ad6df864fdab,2,I eat meat multiple times a day,True,2,0.5088807800209517,0.5088807800209517
5152ad6df864fdab,2,Meat is satisfying and filling,True,0,1.0,1.0
5152ad6df864fdab,2,Meat has high protein and low carb,True,0,0.16327371418668474,0.16327371418668474
5152ad6df864fdab,2,I want to keep muscle strong,True,14,1.0,1.0
5152ad6df864fdab,2,I want to be healthy,True,14,1.0,1.0
5152ad6df864fdab,2,Cost of meat is expensive,True,26,1.0,1.0
5152ad6df864fdab,2,Meat can cause constipation,True,22,0.11220857314925196,0.11220857314925196
5152ad6df864fdab,2,I avoid too much processed meat,True,6,0.466224272415366,0.466224272415366
5152ad6df864fdab,2,Some family members avoid pork,True,-1,0.28445353500210413,
5e00cb1279c86d31,2,I eat meat four or five times weekly,True,2,0.02728976982218418,0.02728976982218418
5e00cb1279c86d31,2,I enjoy the taste of meat,True,10,1.0,1.0
5e00cb1279c86d31,2,Eating meat is easier than vegetarian meals,True,0,1.0,1.0
5e00cb1279c86d31,2,Most social contacts eat meat,True,11,0.15370492704184555,0.15370492704184555
5e00cb1279c86d31,2,My sister is vegetarian,True,3,1.0,1.0
5e00cb1279c86d31,2,I am an animal lover,True,28,0.8881089172297905,0.8881089172297905
5e00cb1279c86d31,2,I believe humans should eat less meat,True,38,1.0,1.0
5e00cb1279c86d31,2,I tried a meat-free diet before,True,3,0.028305326095513065,0.028305326095513065
b3f7e055bf4647c4,2,I eat meat most meals,True,11,0.18114878607139862,0.18114878607139862
b3f7e055bf4647c4,2,I try to find meat on sale,True,-1,0.08658996528322543,
b3f7e055bf4647c4,2,I like meat,True,40,1.0,1.0
b3f7e055bf4647c4,2,I grew up eating meat,True,35,1.0,1.0
b3f7e055bf4647c4,2,My family likes meat,True,24,1.0,1.0
b3f7e055bf4647c4,2,Most close contacts eat meat,True,11,0.1280400831755869,0.1280400831755869
b3f7e055bf4647c4,2,I have considered eating less meat to save money,True,38,1.0,1.0
ca1edc15c837e28e,2,I stopped eating meat,True,-1,0.06206285296799587,
ca1edc15c837e28e,2,I am concerned about digestion difficulties,True,34,1.0,1.0
ca1edc15c837e28e,2,I am concerned about meat fat content,True,23,0.1806456812047076,0.1806456812047076
ca1edc15c837e28e,2,I eat salmon occasionally,True,1,0.053591785130353786,0.053591785130353786
ca1edc15c837e28e,2,I have financial limitations,True,34,1.0,1.0
ca1edc15c837e28e,2,I want to avoid hunger,True,-1,0.2739361952204475,
ca1edc15c837e28e,2,My family stopped eating meat,True,-1,0.06473740743807141,
ca1edc15c837e28e,2,I have access to meat alternatives,True,16,0.2278955144089831,0.2278955144089831
c7383a60cb3d5477,2,I eat meat regularly,True,37,1.0,1.0
c7383a60cb3d5477,2,I was raised vegetarian,True,3,1.0,1.0
c7383a60cb3d5477,2,I choose white meat over red meat sometimes,True,8,1.0,1.0
c7383a60cb3d5477,2,I want to be as healthy as possible,False,14,1.0,1.0
c7383a60cb3d5477,2,White meat is high in protein,True,0,0.12741249442085317,0.12741249442085317
c7383a60cb3d5477,2,My friends eat meat for convenience,True,-1,0.062169479706400674,
761f1ce0efbbce9e,2,I eat red meat up to twice a week,True,2,0.20221309341940527,0.20221309341940527
761f1ce0efbbce9e,2,I eat poultry or fish two to three times weekly,True,2,0.18383451392822064,0.18383451392822064
761f1ce0efbbce9e,2,I often do not eat any meat,True,17,0.15951302855190236,0.15951302855190236
761f1ce0efbbce9e,2,I crave chicken sometimes,True,1,0.19269636707468504,0.19269636707468504
761f1ce0efbbce9e,2,I feel energized after eating a burger,True,1,0.048400467534032814,0.048400467534032814
761f1ce0efbbce9e,2,I eat fish to feel physically and mentally better,True,29,0.16574924610952058,0.16574924610952058
761f1ce0efbbce9e,2,I eat meat for iron and B12,False,12,1.0,1.0
761f1ce0efbbce9e,2,Doctor recommended eating meat during pregnancy,True,-1,0.1595778392314344,
761f1ce0efbbce9e,2,I was vegetarian for 19 years,True,3,0.31807870546621086,0.31807870546621086
6db699e0a33315d4,2,Most dinners I cook include meat,True,11,1.0,1.0
6db699e0a33315d4,2,Meat makes meals tastier,True,-1,0.038551249795511486,
6db699e0a33315d4,2,Meat makes meals easier to eat and enjoyable,True,0,0.17585376736997116,0.17585376736997116
6db699e0a33315d4,2,Household shares same meat-eating habits,True,-1,0.01703209060919627,
6db699e0a33315d4,2,Meat goes well with foods like pasta or rice,True,10,0.041319321196789174,0.041319321196789174
6db699e0a33315d4,2,I considered eating less meat after documentaries,True,38,1.0,1.0
6db699e0a33315d4,2,I am concerned about food processing and pollution,True,-1,0.06645417058310013,
6db699e0a33315d4,2,Meatless dinners are rare in my house,False,17,1.0,1.0
6db699e0a33315d4,2,I have limited money for other foods,True,17,1.0,1.0
05dc9cc1ea5a74bc,2,I enjoy eating steak,True,15,0.51786656899595,0.51786656899595
05dc9cc1ea5a74bc,2,I eat meat four to five days weekly,True,2,0.02711073213044236,0.02711073213044236
05dc9cc1ea5a74bc,2,I value variety in types of meat,True,0,0.11190960460781955,0.06267471664425955
05dc9cc1ea5a74bc,2,Meat is usually included in dinners,True,-1,0.052968741080805,
05dc9cc1ea5a74bc,2,I enjoy shared meals with others,True,-1,0.058004084458685136,
05dc9cc1ea5a74bc,2,Friends or family sometimes restrict meat for health,True,20,0.11864085994112333,0.09296972685802647
05dc9cc1ea5a74bc,2,Some people avoid meat for dietary reasons,True,31,1.0,1.0
05dc9cc1ea5a74bc,2,I do not trust negative media about meat,True,18,1.0,1.0
05dc9cc1ea5a74bc,2,Community often eats meat together,True,-1,0.0614935319084777,
05dc9cc1ea5a74bc,2,I want to enjoy meals regardless of health advice,True,-1,0.28996719102544566,
7aa3b079e2dda8a1,2,I eat meat occasionally,True,-1,0.04527742085997716,
7aa3b079e2dda8a1,2,I balance meat with plant-based meals,True,-1,0.06831780465590938,
7aa3b079e2dda8a1,2,I am concerned about animal welfare,True,21,0.3959738556033254,0.3959738556033254
7aa3b079e2dda8a1,2,I want enough protein and nutrients,True,7,0.5452443726780691,0.5452443726780691
7aa3b079e2dda8a1,2,I am concerned about environmental impacts,True,27,1.0,1.0
7aa3b079e2dda8a1,2,I enjoy the taste of meat,True,10,1.0,1.0
7aa3b079e2dda8a1,2,Family traditions involve eating meat,True,5,0.15386722015079238,0.15386722015079238
